ANO;M“S;REGIONAL;MODALIDADE;OPERADOR;DISTRITO;MASSA (t);VIAGENS;PERCURSO (Km);Hora (h:mm);DIAS;COLETORES;HORAS;CLASSE
2016;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.18B;201,02;30;1.631,00;85:20:00;13;52;85,33;RDO
2016;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.22B;202,72;30;1.688,00;96:40:00;13;52;96,67;RDO
2016;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.23B;186,14;30;2.123,00;104:35:00;13;52;104,58;RDO
2016;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.24B;237,82;31;1.735,00;109:35:00;13;52;109,58;RDO
2016;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.26B;267,22;31;1.845,00;107:50:00;13;52;107,83;RDO
2016;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.27B;211,17;30;2.210,00;105:00:00;13;52;105,00;RDO
2016;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.28B;188,04;30;1.953,00;91:40:00;13;52;91,67;RDO
2016;Janeiro;PAMPULHA;COLETA RES÷DUOS SERV. SAÈDE;SLU;Unid. Serv. Sa£de;10,09;35;1.763,00;106:20:00;16;16;106,33;RSS
2016;Janeiro;PAMPULHA;COLETA SELETIVA PMPV;CONTRATADA;LEV;28,89;21;2.040,00;128:20:00;21;42;128,33;RDO
2016;Janeiro;PAMPULHA;COLETA URPV CAM. CARROCERIA MADEIRA;CONTRATADA;URPV;37,96;33;2.154,00;138:50:00;19;19;138,83;RSU
2016;Janeiro;BARREIRO;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;594,84;;;;;;;RSU
2016;Janeiro;BARREIRO;COLETA CAÄAMBAS;CONTRATADA;URPV;1.692,01;;;;;;;RCC
2016;Janeiro;CENTRO SUL;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;403,05;;;;;;;RSU
2016;Janeiro;CENTRO SUL;COLETA CAÄAMBAS;CONTRATADA;URPV;285,93;;;;;;;RCC
2016;Janeiro;LESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;348,40;;;;;;;RSU
2016;Janeiro;LESTE;COLETA CAÄAMBAS;CONTRATADA;URPV;641,68;;;;;;;RCC
2016;Janeiro;NORDESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;181,37;;;;;;;RSU
2016;Janeiro;NORDESTE;COLETA CAÄAMBAS;CONTRATADA;URPV;866,28;;;;;;;RCC
2016;Janeiro;NOROESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;195,85;;;;;;;RSU
2016;Janeiro;NOROESTE;COLETA CAÄAMBAS;CONTRATADA;URPV;1.077,12;;;;;;;RCC
2016;Janeiro;NORTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;168,79;;;;;;;RSU
2016;Janeiro;NORTE;COLETA CAÄAMBAS;CONTRATADA;URPV;906,42;;;;;;;RCC
2016;Janeiro;OESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;283,86;;;;;;;RSU
2016;Janeiro;OESTE;COLETA CAÄAMBAS;CONTRATADA;URPV;1.127,28;;;;;;;RCC
2016;Janeiro;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;487,81;;;;;;;RSU
2016;Janeiro;PAMPULHA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.132,42;;;;;;;RCC
2016;Janeiro;VENDA NOVA;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;441,03;;;;;;;RSU
2016;Janeiro;VENDA NOVA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.059,23;;;;;;;RCC
2016;Janeiro;LESTE;COLETA SELETIVA PMPV;COOPERATIVA;L.13CS;7,65;7;259,00;35:20:00;4;12;35,33;RDO
2016;Janeiro;BARREIRO;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. clandestina;177,29;49;4.216,00;183:40:00;25;2;183,67;RPU
2016;Janeiro;BARREIRO;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;681,92;85;6.655,00;267:05:00;40;;267,08;RPU
2016;Janeiro;CENTRO SUL;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. clandestina;285,76;51;3.151,00;230:31:00;47;4;230,52;RPU
2016;Janeiro;CENTRO SUL;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;354,85;42;2.790,00;186:15:00;28;;186,25;RPU
2016;Janeiro;LESTE;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. clandestina;375,35;72;2.933,00;231:40:00;50;4;231,67;RPU
2016;Janeiro;LESTE;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;451,83;61;2.378,00;140:14:00;31;;140,23;RPU
2016;Janeiro;NORDESTE;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. clandestina;165,73;45;1.524,00;164:06:00;25;2;164,10;RPU
2016;Janeiro;NORDESTE;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;307,08;44;1.353,00;88:46:00;20;;88,77;RPU
2016;Janeiro;NOROESTE;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. clandestina;334,15;95;6.987,00;329:50:00;50;4;329,83;RPU
2016;Janeiro;NOROESTE;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;674,97;89;4.196,00;217:45:00;44;;217,75;RPU
2016;Janeiro;NORTE;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. clandestina;166,35;45;2.362,00;132:45:00;25;2;132,75;RPU
2016;Janeiro;NORTE;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;381,52;80;3.606,00;145:19:00;24;;145,32;RPU
2016;Janeiro;PAMPULHA;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. clandestina;268,13;92;5.342,00;288:30:00;44;4;288,50;RPU
2016;Janeiro;PAMPULHA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;435,66;78;4.481,00;168:15:00;28;;168,25;RPU
2016;Janeiro;VENDA NOVA;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. clandestina;194,02;50;2.603,00;165:47:00;25;2;165,78;RPU
2016;Janeiro;VENDA NOVA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;548,68;100;5.603,00;238:24:00;41;;238,40;RPU
2016;Janeiro;CENTRO SUL;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;1.149,32;341;14.363,00;1307:18:00;225;20;1.307,30;RDO
2016;Janeiro;VENDA NOVA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;311,29;131;7.337,00;472:27:00;75;6;472,45;RDO
2016;Janeiro;BARREIRO;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;431,64;136;6.044,00;434:05:00;75;6;434,08;RDO
2016;Janeiro;NOROESTE;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;404,87;129;5.166,00;480:05:00;75;6;480,08;RDO
2016;Janeiro;NOROESTE;COLETA SELETIVA ORG∂NICOS;SLU;NE-NO;38,40;11;881,00;64:50:00;11;3;64,83;RDO
2016;Janeiro;NOROESTE;COLETA SELETIVA ORG∂NICOS;SLU;NE-O-NO;49,95;12;852,00;61:50:00;12;3;61,83;RDO
2016;Janeiro;CENTRO SUL;COLETA SELETIVA ORG∂NICOS;SLU;CENTRO SUL;71,49;25;1.202,00;79:10:00;25;3;79,17;RDO
2016;Janeiro;CENTRO SUL;COLETA DOMICILIAR C/ COMPACTADOR;SLU;Margem de Vilas;105,37;25;1.253,00;106:05:00;25;75;106,08;RDO
2016;Janeiro;CENTRO SUL;COLETA RES. COMUM EM SERV. SAÈDE;SLU;Unid. Serv. Sa£de;377,77;76;5.005,00;357:25:00;75;150;357,42;RDO
2016;Fevereiro;NORDESTE;COLETA SELETIVA PMPV;CONTRATADA;LEV;27,47;22;1.450,00;132:40:00;22;44;132,67;RDO
2016;Fevereiro;NORDESTE;COLETA SELETIVA PMPV;CONTRATADA;NE.13CS;19,60;7;323,00;40:20:00;5;10;40,33;RDO
2016;Fevereiro;NORDESTE;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;396,12;159;7.098,00;515:59:00;81;6;515,98;RDO
2016;Fevereiro;NORDESTE;COLETA RES÷DUOS SERV. SAÈDE;SLU;Unid. Serv. Sa£de;6,02;18;1.255,00;93:00:00;12;12;93,00;RSS
2016;Fevereiro;OESTE;COLETA SELETIVA PMPV;CONTRATADA;LEV;13,33;13;471,00;54:50:00;13;39;54,83;RDO
2016;Fevereiro;OESTE;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;576,99;179;11.258,00;647:44:00;81;6;647,73;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.01A;214,12;27;1.628,00;93:30:00;13;51;93,50;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.02A;251,57;33;1.929,00;113:40:00;13;52;113,67;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.03A;192,26;24;1.510,00;98:30:00;13;49;98,50;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.04A;234,52;29;1.882,00;111:20:00;13;50;111,33;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.06A;278,74;32;2.136,00;144:55:00;13;51;144,92;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.09A;217,68;29;1.978,00;98:55:00;13;52;98,92;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.10A;251,92;29;1.994,00;103:55:00;13;52;103,92;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.11A;255,27;30;1.913,00;99:40:00;13;52;99,67;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.12A;255,66;30;2.034,00;99:15:00;13;52;99,25;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.13A;247,42;30;1.997,00;104:00:00;13;51;104,00;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.14A;266,18;29;1.941,00;121:43:00;13;52;121,72;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.16A;281,77;27;1.895,00;136:35:00;13;51;136,58;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.26A;229,47;26;1.804,00;101:05:00;13;51;101,08;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.27A;231,28;29;1.672,00;106:05:00;13;51;106,08;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.05B;217,42;31;1.809,00;90:30:00;14;55;90,50;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.15B;224,58;31;1.832,00;112:50:00;14;56;112,83;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.17B;230,11;32;2.144,00;99:40:00;14;55;99,67;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.18B;261,99;32;1.785,00;95:55:00;14;56;95,92;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.19B;219,82;33;2.236,00;95:25:00;14;56;95,42;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.20B;248,92;33;2.266,00;109:23:00;14;54;109,38;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.21B;214,98;19;1.227,00;86:50:00;14;52;86,83;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.22B;196,55;19;1.446,00;84:45:00;14;56;84,75;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.23B;160,87;23;1.790,00;79:10:00;14;56;79,17;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.24B;150,69;23;1.251,00;80:30:00;14;54;80,50;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.25B;245,79;32;2.247,00;91:10:00;14;54;91,17;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.28B;205,76;32;1.931,00;93:15:00;14;54;93,25;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.29B;221,73;32;2.267,00;95:20:00;14;56;95,33;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.30B;247,12;28;2.149,00;94:35:00;14;55;94,58;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.07D;292,83;46;2.061,00;135:35:00;27;106;135,58;RDO
2016;Fevereiro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.08D;325,63;52;2.522,00;133:45:00;27;108;133,75;RDO
2016;Fevereiro;OESTE;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. clandestina;226,25;53;3.239,00;197:45:00;27;2;197,75;RPU
2016;Fevereiro;OESTE;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;713,96;82;5.756,00;253:50:00;35;;253,83;RPU
2016;Fevereiro;VENDA NOVA;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. clandestina;240,66;52;2.654,00;170:34:00;27;2;170,57;RPU
2016;Fevereiro;VENDA NOVA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;257,19;54;3.258,00;128:44:00;24;;128,73;RPU
2016;Fevereiro;VENDA NOVA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;290,77;123;7.250,00;520:03:00;81;10;520,05;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.05A;196,05;28;1.735,00;93:33:00;13;52;93,55;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.06A;183,33;28;1.588,00;77:08:00;13;52;77,13;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.07A;203,38;30;1.821,00;117:55:00;13;52;117,92;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.08A;199,49;29;1.619,00;92:53:00;13;52;92,88;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.09A;180,07;27;1.660,00;93:22:00;13;52;93,37;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.10A;168,52;25;1.412,00;99:56:00;13;52;99,93;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.12A;168,70;27;1.322,00;93:55:00;13;52;93,92;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.13A;155,35;26;1.546,00;86:15:00;13;52;86,25;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.14A;155,33;27;1.465,00;80:38:00;13;52;80,63;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.16A;146,38;24;1.263,00;78:21:00;13;52;78,35;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.21A;184,24;29;1.496,00;71:25:00;13;52;71,42;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.23A;176,08;28;1.308,00;80:47:00;13;52;80,78;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.24A;187,53;28;1.418,00;102:45:00;13;52;102,75;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.25A;142,18;23;1.819,00;88:57:00;13;52;88,95;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.26A;176,09;27;1.451,00;99:30:00;13;52;99,50;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.01B;235,09;32;1.798,00;104:24:00;14;56;104,40;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.02B;186,81;32;1.795,00;93:13:00;14;56;93,22;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.03B;209,69;32;1.954,00;117:35:00;14;56;117,58;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.04B;189,76;32;1.808,00;86:47:00;14;56;86,78;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.11B;202,68;33;1.678,00;89:49:00;14;56;89,82;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.15B;174,73;27;1.769,00;88:49:00;14;56;88,82;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.17B;198,58;31;1.461,00;99:03:00;14;56;99,05;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.18B;180,48;28;1.694,00;105:11:00;14;56;105,18;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.19B;197,01;32;1.785,00;97:40:00;14;56;97,67;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.20B;203,54;32;1.755,00;98:26:00;14;56;98,43;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.22B;144,58;23;1.114,00;71:25:00;14;56;71,42;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.27B;177,90;27;2.510,00;88:47:00;14;56;88,78;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.28B;164,59;27;1.501,00;88:40:00;14;56;88,67;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.29B;175,97;28;1.498,00;88:11:00;14;56;88,18;RDO
2016;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;V.30B;175,37;30;1.553,00;86:36:00;14;56;86,60;RDO
2016;Fevereiro;VENDA NOVA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.291,64;224;13.936,00;571:00:00;;75;571,00;RCC
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.01B;244,31;;952,00;12:25:00;;;12,42;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.02B;237,83;;1.353,00;21:15:00;;;21,25;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.03B;152,12;;1.055,00;21:49:00;;;21,82;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.04B;201,90;;1.350,00;12:48:00;;;12,80;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.11B;218,86;;1.341,00;15:18:00;;;15,30;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.15B;172,93;;1.176,00;4:21:00;;;4,35;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.16B;194,37;;1.288,00;5:09:00;;;5,15;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.17B;209,50;;1.314,00;18:45:00;;;18,75;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.18B;242,13;;1.427,00;13:19:00;;;13,32;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.21B;234,78;;1.238,00;2:55:00;;;2,92;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.22B;276,50;;1.437,00;10:34:00;;;10,57;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.23B;260,55;;1.275,00;19:18:00;;;19,30;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.05A;255,22;;1.415,00;18:49:00;;;18,82;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.06A;225,74;;1.451,00;12:24:00;;;12,40;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.07A;238,13;;1.097,00;12:00:00;;;12,00;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.08A;228,39;;1.277,00;17:30:00;;;17,50;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.09A;207,10;;1.244,00;6:01:00;;;6,02;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.10A;287,91;;1.210,00;0:22:00;;;0,37;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.12A;241,09;;1.250,00;4:41:00;;;4,68;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.13A;178,09;;1.213,00;14:20:00;;;14,33;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.14A;191,66;;1.268,00;18:25:00;;;18,42;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.19A;229,41;;1.278,00;16:21:00;;;16,35;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.20A;230,58;;1.145,00;9:55:00;;;9,92;RDO
2016;Fevereiro;LESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;L.24A;249,36;;1.312,00;4:03:00;;;4,05;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.07B;183,39;;1.383,00;15:40:00;;;15,67;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.08B;236,22;;1.443,00;19:45:00;;;19,75;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.09B;260,17;;1.502,00;6:41:00;;;6,68;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.10B;172,33;;1.313,00;7:12:00;;;7,20;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.11B;219,65;;1.315,00;19:40:00;;;19,67;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.12B;221,90;;1.369,00;4:43:00;;;4,72;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.13D;392,35;;2.580,00;18:10:00;;;18,17;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.14B;254,20;;1.396,00;10:25:00;;;10,42;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.15B;230,09;;1.260,00;0:05:00;;;0,08;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.16B;227,72;;1.379,00;2:05:00;;;2,08;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.17B;244,12;;1.279,00;23:05:00;;;23,08;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.23B;267,34;;1.361,00;19:00:00;;;19,00;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.25B;245,48;;1.378,00;3:15:00;;;3,25;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.26B;239,37;;1.137,00;1:40:00;;;1,67;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.01A;218,66;;1.327,00;10:39:00;;;10,65;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.02A;188,94;;1.370,00;14:20:00;;;14,33;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.03A;199,04;;1.247,00;12:30:00;;;12,50;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.04A;212,37;;1.466,00;19:24:00;;;19,40;RDO
2016;Fevereiro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.05A;225,06;;1.262,00;14:30:00;;;14,50;RDO
